ts,ticker,model,n,errors,error_rate,ttft_p50,ttft_p95,ttft_p99,total_p50,total_p95,total_p99,tok_per_sec,provider,date,hour_utc,ttft_tail_ratio
2026-08-02T11:33:33.062017+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,65.9,202.3,202.3,178.4,414.9,414.9,232.5,groq,2026-08-02,11,3.07
2026-08-02T11:33:37.750295+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,227.9,288.1,288.1,301.8,359.5,359.5,243.2,groq,2026-08-02,11,1.264
2026-08-02T11:34:40.984892+00:00,CBRS,gpt-oss-120b,8,2,0.25,133.2,261.0,261.0,148.6,264.3,264.3,506.8,cerebras,2026-08-02,11,1.959
2026-08-02T13:49:29.849146+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,214.1,236.7,236.7,382.7,517.9,517.9,116.7,groq,2026-08-02,13,1.106
2026-08-02T13:49:35.352595+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,210.4,238.7,238.7,324.5,708.1,708.1,137.7,groq,2026-08-02,13,1.135
2026-08-02T13:49:40.393015+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,234.1,307.6,307.6,300.8,412.2,412.2,242.9,groq,2026-08-02,13,1.314
2026-08-02T13:50:43.655167+00:00,CBRS,gpt-oss-120b,8,2,0.25,148.7,157.8,157.8,169.4,181.4,181.4,584.7,cerebras,2026-08-02,13,1.061
2026-08-02T15:15:04.886695+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,194.4,578.1,578.1,346.7,773.4,773.4,119.4,groq,2026-08-02,15,2.974
2026-08-02T15:15:08.976986+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,60.0,107.8,107.8,191.3,251.0,251.0,266.6,groq,2026-08-02,15,1.797
2026-08-02T15:15:14.107904+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,205.0,330.3,330.3,292.6,534.6,534.6,243.3,groq,2026-08-02,15,1.611
2026-08-02T15:16:17.693972+00:00,CBRS,gpt-oss-120b,8,2,0.25,123.1,248.0,248.0,139.6,271.8,271.8,479.5,cerebras,2026-08-02,15,2.015
2026-08-02T17:11:44.922865+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,131.7,276.1,276.1,310.9,472.3,472.3,132.2,groq,2026-08-02,17,2.096
2026-08-02T17:11:49.227855+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,63.4,343.2,343.2,190.7,363.2,363.2,223.7,groq,2026-08-02,17,5.413
2026-08-02T17:11:53.472295+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,160.5,267.1,267.1,233.8,350.7,350.7,289.5,groq,2026-08-02,17,1.664
2026-08-02T17:12:56.904345+00:00,CBRS,gpt-oss-120b,8,2,0.25,136.3,335.9,335.9,157.0,365.8,365.8,467.7,cerebras,2026-08-02,17,2.464
2026-08-02T19:30:20.464454+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,259.9,264.8,264.8,425.3,451.1,451.1,109.5,groq,2026-08-02,19,1.019
2026-08-02T19:30:25.189662+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,155.0,255.8,255.8,277.7,389.2,389.2,181.3,groq,2026-08-02,19,1.65
2026-08-02T19:30:30.454311+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,279.5,464.6,464.6,352.4,535.6,535.6,263.8,groq,2026-08-02,19,1.662
2026-08-02T19:31:34.308239+00:00,CBRS,gpt-oss-120b,8,2,0.25,190.7,345.0,345.0,214.3,395.4,395.4,383.3,cerebras,2026-08-02,19,1.809
2026-08-02T21:07:47.782148+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,222.6,237.7,237.7,400.3,428.7,428.7,118.3,groq,2026-08-02,21,1.068
2026-08-02T21:07:52.098789+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,113.2,219.3,219.3,246.3,313.0,313.0,205.4,groq,2026-08-02,21,1.937
2026-08-02T21:07:56.991997+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,205.0,370.2,370.2,270.5,445.0,445.0,297.1,groq,2026-08-02,21,1.806
2026-08-02T21:09:01.388381+00:00,CBRS,gpt-oss-120b,8,2,0.25,185.2,909.1,909.1,206.3,924.7,924.7,301.9,cerebras,2026-08-02,21,4.909
2026-08-02T23:07:17.436984+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,266.5,344.5,344.5,496.8,539.4,539.4,98.5,groq,2026-08-02,23,1.293
2026-08-02T23:07:22.996760+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,217.8,246.2,246.2,346.4,476.0,476.0,140.2,groq,2026-08-02,23,1.13
2026-08-02T23:07:30.002378+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,405.4,903.0,903.0,471.9,974.0,974.0,124.7,groq,2026-08-02,23,2.227
2026-08-02T23:08:34.860482+00:00,CBRS,gpt-oss-120b,8,2,0.25,245.9,593.2,593.2,260.6,603.4,603.4,239.4,cerebras,2026-08-02,23,2.412
2026-08-03T00:11:56.414397+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,125.5,253.0,253.0,363.4,445.2,445.2,131.2,groq,2026-08-03,0,2.016
2026-08-03T00:11:59.986408+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,43.3,139.6,139.6,149.6,226.0,226.0,282.1,groq,2026-08-03,0,3.224
2026-08-03T00:12:06.226212+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,339.8,486.2,486.2,430.4,765.4,765.4,186.4,groq,2026-08-03,0,1.431
2026-08-03T00:12:08.438165+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-03,0,
2026-08-03T00:12:21.713445+00:00,GMNI,gemini-2.5-flash,6,0,0.0,1534.2,1735.1,1735.1,1534.2,1735.1,1735.1,6.2,google,2026-08-03,0,1.131
2026-08-03T00:13:25.156279+00:00,CBRS,gpt-oss-120b,8,2,0.25,138.6,259.6,259.6,153.9,285.0,285.0,550.0,cerebras,2026-08-03,0,1.873
2026-08-03T00:13:38.378358+00:00,OPRT,google/gemma-4-31b-it:free,6,6,1.0,,,,,,,,openrouter,2026-08-03,0,
2026-08-03T04:42:39.936771+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,208.2,244.2,244.2,393.0,501.7,501.7,117.4,groq,2026-08-03,4,1.173
2026-08-03T04:42:44.128308+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,109.9,125.8,125.8,208.9,299.8,299.8,249.9,groq,2026-08-03,4,1.145
2026-08-03T04:42:49.281396+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,218.6,311.8,311.8,292.3,401.3,401.3,253.8,groq,2026-08-03,4,1.426
2026-08-03T04:42:51.746903+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-03,4,
2026-08-03T04:43:55.374646+00:00,CBRS,gpt-oss-120b,8,2,0.25,136.2,298.3,298.3,159.7,310.8,310.8,504.3,cerebras,2026-08-03,4,2.19
2026-08-03T04:44:09.625037+00:00,OPRT,google/gemma-4-31b-it:free,6,6,1.0,,,,,,,,openrouter,2026-08-03,4,
2026-08-03T08:41:00.089143+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,61.7,203.5,203.5,231.1,402.2,402.2,165.6,groq,2026-08-03,8,3.298
2026-08-03T08:41:04.238068+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,62.0,191.8,191.8,198.3,419.3,419.3,230.2,groq,2026-08-03,8,3.094
2026-08-03T08:41:09.047997+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,202.1,317.8,317.8,275.9,390.6,390.6,237.5,groq,2026-08-03,8,1.572
2026-08-03T08:41:11.343434+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-03,8,
2026-08-03T08:42:14.366892+00:00,CBRS,gpt-oss-120b,8,2,0.25,118.2,133.4,133.4,129.9,155.6,155.6,561.8,cerebras,2026-08-03,8,1.129
2026-08-03T08:42:28.606080+00:00,OPRT,google/gemma-4-31b-it:free,6,4,0.6667,1385.0,1564.1,1564.1,1990.4,2239.5,2239.5,16.5,openrouter,2026-08-03,8,1.129
2026-08-03T12:34:55.338309+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,125.4,347.8,347.8,339.8,475.1,475.1,128.4,groq,2026-08-03,12,2.774
2026-08-03T12:34:59.230260+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,104.1,232.1,232.1,216.6,369.3,369.3,199.2,groq,2026-08-03,12,2.23
2026-08-03T12:35:03.510419+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,217.5,337.5,337.5,294.8,423.6,423.6,300.0,groq,2026-08-03,12,1.552
2026-08-03T12:35:05.397693+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-03,12,
2026-08-03T12:35:20.831339+00:00,GMNI,gemini-2.5-flash,6,0,0.0,1700.0,3308.1,3308.1,1700.0,3308.1,3308.1,4.4,google,2026-08-03,12,1.946
2026-08-03T12:35:59.206714+00:00,CBRS,gpt-oss-120b,8,1,0.125,300.0,4470.6,4470.6,315.2,4488.8,4488.8,92.1,cerebras,2026-08-03,12,14.902
2026-08-03T12:36:13.298902+00:00,OPRT,google/gemma-4-31b-it:free,6,3,0.5,1081.4,1194.6,1194.6,1769.0,2008.4,2008.4,21.7,openrouter,2026-08-03,12,1.105
2026-08-03T15:50:33.535035+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,208.3,265.2,265.2,352.9,503.7,503.7,127.8,groq,2026-08-03,15,1.273
2026-08-03T15:50:37.212984+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,63.9,109.5,109.5,160.0,375.5,375.5,249.5,groq,2026-08-03,15,1.714
2026-08-03T15:50:42.098804+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,233.3,314.7,314.7,305.6,411.2,411.2,262.7,groq,2026-08-03,15,1.349
2026-08-03T15:51:49.938575+00:00,CBRS,gpt-oss-120b,8,5,0.625,172.1,4842.9,4842.9,189.3,4863.8,4863.8,67.3,cerebras,2026-08-03,15,28.14
2026-08-03T18:01:54.138324+00:00,GROQ,llama-3.3-70b-versatile,8,0,0.0,326.1,446.1,446.1,533.8,622.6,622.6,90.8,groq,2026-08-03,18,1.368
2026-08-03T18:01:59.093933+00:00,L8B,llama-3.1-8b-instant,8,0,0.0,186.3,297.5,297.5,270.5,438.3,438.3,169.3,groq,2026-08-03,18,1.597
2026-08-03T18:02:05.351434+00:00,OSS,openai/gpt-oss-120b,8,0,0.0,317.7,654.1,654.1,386.5,760.9,760.9,195.5,groq,2026-08-03,18,2.059
2026-08-03T18:02:08.064391+00:00,QWEN,qwen/qwen3-32b,6,6,1.0,,,,,,,,groq,2026-08-03,18,
2026-08-03T18:03:14.273500+00:00,CBRS,gpt-oss-120b,8,3,0.375,429.2,1877.8,1877.8,429.5,1895.9,1895.9,105.9,cerebras,2026-08-03,18,4.375
